,log10Difference,log10AUCDifference,fractionTIP,patientID,VLcompartment,psi,rho
634,0.23221349538005676,0.2767309894417629,0.5,2,URT,0.31622776601683794,0.1
635,0.1959515775633882,0.1680563861980291,0.5,2,LRT,0.31622776601683794,0.1
636,0.42874966358020306,0.28029052119266673,0.5,3,URT,0.31622776601683794,0.1
637,0.2688283380756644,0.23207526469859818,0.5,3,LRT,0.31622776601683794,0.1
638,0.3614041892691908,0.2150106629845654,0.5,4,URT,0.31622776601683794,0.1
639,0.18804905606573286,0.08831409583969219,0.5,4,LRT,0.31622776601683794,0.1
640,0.22706861758618313,0.20186868706682315,0.5,5,URT,0.31622776601683794,0.1
641,0.3963159321789309,0.3492260458863772,0.5,5,LRT,0.31622776601683794,0.1
642,0.16734434460008885,0.22133060742705268,0.5,6,URT,0.31622776601683794,0.1
643,0.3441370613248642,0.2132612257439943,0.5,6,LRT,0.31622776601683794,0.1
644,0.5820124539325375,0.6541339165697488,0.5,7,URT,0.31622776601683794,0.1
645,0.16245397776775405,0.16404726016750892,0.5,7,LRT,0.31622776601683794,0.1
646,1.3508018133585398,2.8923377417080047,0.5,8,URT,0.31622776601683794,0.1
647,4.658738012456858,4.566538846150401,0.5,8,LRT,0.31622776601683794,0.1
648,0.36433020747681155,0.20825937037986542,0.5,0,URT,0.31622776601683794,0.31622776601683794
649,0.4276548004811094,0.20740254032801886,0.5,0,LRT,0.31622776601683794,0.31622776601683794
650,0.33931749303918046,0.25419111467518274,0.5,1,URT,0.31622776601683794,0.31622776601683794
651,0.2533768448120375,0.18257645193758698,0.5,1,LRT,0.31622776601683794,0.31622776601683794
652,0.2674227204029229,0.3077382907104669,0.5,2,URT,0.31622776601683794,0.31622776601683794
653,0.23131328390279915,0.2030589636903155,0.5,2,LRT,0.31622776601683794,0.31622776601683794
654,0.4689497316059734,0.31506805368395874,0.5,3,URT,0.31622776601683794,0.31622776601683794
655,0.3092861724942786,0.26534814931749295,0.5,3,LRT,0.31622776601683794,0.31622776601683794
656,0.39137666144483774,0.2505268271831609,0.5,4,URT,0.31622776601683794,0.31622776601683794
657,0.22438355142887367,0.12386952351589997,0.5,4,LRT,0.31622776601683794,0.31622776601683794
658,0.259804389764958,0.23482119845111704,0.5,5,URT,0.31622776601683794,0.31622776601683794
659,0.43154983703008565,0.38314595468167223,0.5,5,LRT,0.31622776601683794,0.31622776601683794
660,0.20000725686951348,0.2520929188803738,0.5,6,URT,0.31622776601683794,0.31622776601683794
661,0.3783514855636625,0.24607605011667655,0.5,6,LRT,0.31622776601683794,0.31622776601683794
662,0.6057786330350163,0.670920171558544,0.5,7,URT,0.31622776601683794,0.31622776601683794
663,0.20120414555985722,0.19847837980763305,0.5,7,LRT,0.31622776601683794,0.31622776601683794
664,1.3508018133585398,2.8923228403700008,0.5,8,URT,0.31622776601683794,0.31622776601683794
665,4.657629848202998,4.56547757232182,0.5,8,LRT,0.31622776601683794,0.31622776601683794
666,0.4214855400870636,0.2780450117283335,0.5,0,URT,0.31622776601683794,1.0
667,0.5272518028393511,0.3054759293536353,0.5,0,LRT,0.31622776601683794,1.0
668,0.4428039377824362,0.3451877348776229,0.5,1,URT,0.31622776601683794,1.0
669,0.3365619883114759,0.26125118919885804,0.5,1,LRT,0.31622776601683794,1.0
670,0.3438107647404758,0.37510645167139867,0.5,2,URT,0.31622776601683794,1.0
